,Airline,Date_of_Journey,Source,Destination,Route,Duration,Total_Stops,Price,Arrival_Hour,Arrival_Day,Arrival_Min,Dep_Hour,Dep_Day,Dep_Min,Journey_Day,Journey_Month,Journey_Year,Journey_DOW,Dep_HourOfDay
9876,Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,865,1,9663,9,10,20,18,5,55,5,9,2019,3,Evening
9877,Jet Airways,2019-06-03,Banglore,Delhi,BLR → BOM → DEL,435,1,19225,16,18,10,8,3,55,3,6,2019,0,Early Morning
9878,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,830,1,5797,1,28,30,11,27,40,27,6,2019,3,Morning
9879,Multiple carriers,2019-01-06,Delhi,Cochin,DEL → BOM → COK,385,1,9526,19,18,15,12,6,50,6,1,2019,6,Morning
9880,Jet Airways,2019-09-04,Banglore,Delhi,BLR → DEL,180,0,7229,22,18,50,19,4,50,4,9,2019,2,Evening
9881,Multiple carriers,2019-09-04,Delhi,Cochin,DEL → BOM → COK,630,1,10877,19,18,0,8,4,30,4,9,2019,2,Early Morning
9882,Air India,2019-06-03,Banglore,Delhi,BLR → HYD → VGA → DEL,880,2,13942,22,18,55,8,3,15,3,6,2019,0,Early Morning
9883,Air Asia,2019-09-05,Banglore,Delhi,BLR → DEL,165,0,3383,13,18,55,11,5,10,5,9,2019,3,Morning
9884,Jet Airways,2019-06-15,Delhi,Cochin,DEL → BOM → COK,865,1,10262,4,16,25,14,15,0,15,6,2019,5,Noon
9885,Air India,2019-05-24,Kolkata,Banglore,CCU → IXR → DEL → BLR,875,2,11201,20,18,25,5,24,50,24,5,2019,4,Early Morning
9886,Jet Airways,2019-01-06,Delhi,Cochin,DEL → BOM → COK,550,1,10262,4,2,25,19,6,15,6,1,2019,6,Evening
9887,Air India,2019-03-06,Delhi,Cochin,DEL → GOI → BOM → COK,1275,2,10231,19,4,15,22,6,0,6,3,2019,2,Night
9888,Jet Airways,2019-03-15,Banglore,Delhi,BLR → BOM → DEL,1090,1,9134,8,16,15,14,15,5,15,3,2019,4,Noon
9889,Air Asia,2019-05-18,Kolkata,Banglore,CCU → BLR,155,0,5645,12,18,55,10,18,20,18,5,2019,5,Morning
9890,Jet Airways,2019-01-06,Delhi,Cochin,DEL → BOM → COK,805,1,14714,4,2,25,15,6,0,6,1,2019,6,Noon
9891,Air India,2019-06-03,Delhi,Cochin,DEL → AMD → BOM → COK,1595,2,12646,19,7,15,16,3,40,3,6,2019,0,Noon
9892,Air India,2019-03-06,Delhi,Cochin,DEL → GOI → BOM → COK,500,2,12173,19,18,15,10,6,55,6,3,2019,2,Morning
9893,IndiGo,2019-12-06,Mumbai,Hyderabad,BOM → HYD,90,0,2227,22,18,50,21,6,20,6,12,2019,4,Night
9894,Multiple carriers,2019-06-05,Delhi,Cochin,DEL → BOM → COK,690,1,10529,19,18,0,7,5,30,5,6,2019,2,Early Morning
9895,Jet Airways,2019-05-18,Delhi,Cochin,DEL → COK,195,0,7202,14,18,15,11,18,0,18,5,2019,5,Morning
9896,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,720,1,7886,21,18,0,9,27,0,27,5,2019,0,Morning
9897,SpiceJet,2019-06-18,Mumbai,Hyderabad,BOM → HYD,90,0,2017,0,19,15,22,18,45,18,6,2019,1,Night
9898,IndiGo,2019-04-27,Delhi,Cochin,DEL → HYD → COK,665,1,6171,16,18,10,5,27,5,27,4,2019,5,Early Morning
9899,Jet Airways,2019-03-06,Mumbai,Hyderabad,BOM → HYD,85,0,4050,4,18,20,2,6,55,6,3,2019,2,late night
9900,SpiceJet,2019-09-05,Kolkata,Banglore,CCU → KNU → BLR,435,1,8479,18,18,50,11,5,35,5,9,2019,3,Morning
9901,Air Asia,2019-05-18,Banglore,Delhi,BLR → DEL,170,0,4282,7,18,45,4,18,55,18,5,2019,5,late night
9902,Vistara,2019-05-24,Kolkata,Banglore,CCU → DEL → BLR,1440,1,9345,20,25,20,20,24,20,24,5,2019,4,Evening
9903,Air India,2019-06-24,Delhi,Cochin,DEL → TRV → COK,1535,1,6587,6,25,50,5,24,15,24,6,2019,0,Early Morning
9904,IndiGo,2019-03-05,Mumbai,Hyderabad,BOM → HYD,95,0,2754,21,18,40,20,5,5,5,3,2019,1,Evening
9905,SpiceJet,2019-06-21,Banglore,Delhi,BLR → DEL,175,0,3919,0,22,5,21,21,10,21,6,2019,4,Night
9906,Jet Airways,2019-12-06,Delhi,Cochin,DEL → JAI → BOM → COK,1125,2,10368,4,13,25,9,6,40,6,12,2019,4,Morning
9907,Air India,2019-03-03,Banglore,Delhi,BLR → BBI → DEL,410,1,11654,16,18,20,9,3,30,3,3,2019,6,Morning
9908,GoAir,2019-01-04,Banglore,Delhi,BLR → DEL,165,0,4239,23,18,40,20,4,55,4,1,2019,4,Evening
9909,IndiGo,2019-05-27,Delhi,Cochin,DEL → HYD → COK,560,1,6674,16,18,10,6,27,50,27,5,2019,0,Early Morning
9910,Multiple carriers,2019-06-24,Delhi,Cochin,DEL → BOM → COK,750,1,7198,1,25,30,13,24,0,24,6,2019,0,Noon
9911,IndiGo,2019-12-06,Kolkata,Banglore,CCU → PNQ → BLR,315,1,5930,2,13,15,21,6,0,6,12,2019,4,Night
9912,Jet Airways,2019-09-05,Banglore,Delhi,BLR → DEL,180,0,7229,10,18,10,7,5,10,5,9,2019,3,Early Morning
9913,Air India,2019-01-04,Kolkata,Banglore,CCU → DEL → COK → BLR,920,2,10408,1,2,20,10,4,0,4,1,2019,4,Morning
9914,Air India,2019-12-06,Delhi,Cochin,DEL → LKO → BOM → COK,1470,2,12488,7,13,40,7,6,10,6,12,2019,4,Early Morning
9915,IndiGo,2019-09-06,Chennai,Kolkata,MAA → CCU,145,0,3540,7,18,40,5,6,15,6,9,2019,4,Early Morning
9916,Jet Airways,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,800,1,8529,9,13,20,20,6,0,6,12,2019,4,Evening
9917,Jet Airways,2019-06-24,Delhi,Cochin,DEL → NAG → BOM → COK,830,2,13376,4,25,25,14,24,35,24,6,2019,0,Noon
9918,GoAir,2019-05-24,Kolkata,Banglore,CCU → AMD → BLR,455,1,8855,0,25,15,16,24,40,24,5,2019,4,Noon
9919,Jet Airways,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,800,1,14781,19,18,50,6,15,30,15,5,2019,2,Early Morning
9920,IndiGo,2019-06-27,Delhi,Cochin,DEL → BOM → COK,500,1,5684,1,28,30,17,27,10,27,6,2019,3,Evening
9921,Jet Airways,2019-09-05,Delhi,Cochin,DEL → JAI → BOM → COK,535,2,13029,4,10,25,19,5,30,5,9,2019,3,Evening
9922,Jet Airways,2019-01-05,Delhi,Cochin,DEL → AMD → BOM → COK,1430,2,15129,19,2,0,19,5,10,5,1,2019,5,Evening
9923,Air India,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,545,1,8576,18,18,30,9,6,25,6,9,2019,4,Morning
9924,Jet Airways,2019-09-03,Banglore,Delhi,BLR → BOM → DEL,1590,1,11087,11,13,25,8,3,55,3,9,2019,1,Early Morning
9925,Jet Airways,2019-09-06,Mumbai,Hyderabad,BOM → HYD,90,0,5678,11,18,50,10,6,20,6,9,2019,4,Morning
9926,Jet Airways,2019-03-21,Delhi,Cochin,DEL → BOM → COK,610,1,12557,4,22,25,18,21,15,21,3,2019,3,Evening
9927,IndiGo,2019-03-27,Chennai,Kolkata,MAA → CCU,145,0,3858,14,18,0,11,27,35,27,3,2019,2,Morning
9928,Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,1355,1,12373,12,10,35,14,5,0,5,9,2019,3,Noon
9929,IndiGo,2019-03-18,Mumbai,Hyderabad,BOM → HYD,90,0,4049,10,18,40,9,18,10,18,3,2019,0,Morning
9930,Jet Airways,2019-03-15,Banglore,Delhi,BLR → BOM → DEL,470,1,21934,0,13,45,16,15,55,15,3,2019,4,Noon
9931,Air India,2019-06-27,Kolkata,Banglore,CCU → BLR,150,0,5510,16,18,45,14,27,15,27,6,2019,3,Noon
9932,Vistara,2019-06-15,Delhi,Cochin,DEL → COK,190,0,6216,17,18,50,14,15,40,15,6,2019,5,Noon
9933,Air India,2019-01-04,Mumbai,Hyderabad,BOM → HYD,75,0,2050,20,18,45,19,4,30,4,1,2019,4,Evening
9934,IndiGo,2019-03-04,Mumbai,Hyderabad,BOM → HYD,90,0,2754,4,18,5,2,4,35,4,3,2019,0,late night
9935,IndiGo,2019-06-27,Chennai,Kolkata,MAA → CCU,140,0,3850,10,18,15,7,27,55,27,6,2019,3,Early Morning
9936,IndiGo,2019-06-05,Chennai,Kolkata,MAA → CCU,145,0,3540,7,18,40,5,5,15,5,6,2019,2,Early Morning
9937,Jet Airways,2019-01-05,Kolkata,Banglore,CCU → BOM → BLR,1545,1,9663,8,2,15,6,5,30,5,1,2019,5,Early Morning
9938,Air India,2019-06-03,Delhi,Cochin,DEL → HYD → MAA → COK,1580,2,9190,9,7,25,7,3,5,3,6,2019,0,Early Morning
9939,Jet Airways,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1680,1,12898,19,28,0,15,27,0,27,5,2019,0,Noon
9940,GoAir,2019-04-15,Banglore,Delhi,BLR → DEL,175,0,4632,10,18,40,7,15,45,15,4,2019,0,Early Morning
9941,SpiceJet,2019-03-24,Mumbai,Hyderabad,BOM → HYD,80,0,2753,14,18,30,13,24,10,24,3,2019,6,Noon
9942,Air India,2019-12-03,Banglore,Delhi,BLR → BOM → NAG → DEL,1525,2,12778,10,13,15,8,3,50,3,12,2019,1,Early Morning
9943,Air India,2019-12-06,Kolkata,Banglore,CCU → IXR → DEL → BLR,1625,2,12723,8,13,55,5,6,50,6,12,2019,4,Early Morning
9944,IndiGo,2019-06-24,Kolkata,Banglore,CCU → BLR,155,0,4804,14,18,5,11,24,30,24,6,2019,0,Morning
9945,IndiGo,2019-04-18,Banglore,Delhi,BLR → DEL,170,0,4823,22,18,50,20,18,0,18,4,2019,3,Evening
9946,Air Asia,2019-06-27,Delhi,Cochin,DEL → BLR → COK,330,1,6152,13,18,25,7,27,55,27,6,2019,3,Early Morning
9947,Vistara,2019-06-27,Delhi,Cochin,DEL → COK,190,0,6216,9,18,10,6,27,0,27,6,2019,3,Early Morning
9948,IndiGo,2019-06-24,Delhi,Cochin,DEL → BLR → COK,345,1,6016,7,18,45,2,24,0,24,6,2019,0,late night
9949,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,585,1,11622,19,18,0,9,27,15,27,6,2019,3,Morning
9950,Air India,2019-06-05,Kolkata,Banglore,CCU → BBI → BOM → BLR,590,2,10151,21,18,50,12,5,0,5,6,2019,2,Morning
9951,Jet Airways,2019-03-27,Delhi,Cochin,DEL → IXC → BOM → COK,1325,2,12273,4,28,25,6,27,20,27,3,2019,2,Early Morning
9952,Jet Airways,2019-12-06,Delhi,Cochin,DEL → ATQ → BOM → COK,505,2,12410,4,13,25,20,6,0,6,12,2019,4,Evening
9953,Jet Airways,2019-12-03,Banglore,Delhi,BLR → BOM → DEL,1590,1,12547,8,13,15,5,3,45,3,12,2019,1,Early Morning
9954,Jet Airways,2019-06-15,Delhi,Cochin,DEL → BOM → COK,825,1,10262,12,16,35,22,15,50,15,6,2019,5,Night
9955,Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,465,1,14323,19,18,15,11,5,30,5,9,2019,3,Morning
9956,Jet Airways,2019-06-21,Mumbai,Hyderabad,BOM → HYD,90,0,3210,21,18,5,19,21,35,21,6,2019,4,Evening
9957,Multiple carriers,2019-03-03,Delhi,Cochin,DEL → BOM → COK,660,1,16863,21,18,0,10,3,0,3,3,2019,6,Morning
9958,Multiple carriers,2019-01-06,Delhi,Cochin,DEL → BOM → COK,470,1,8937,19,18,15,11,6,25,6,1,2019,6,Morning
9959,Jet Airways,2019-03-27,Delhi,Cochin,DEL → AMD → BOM → COK,1995,2,10929,4,29,25,19,27,10,27,3,2019,2,Evening
9960,IndiGo,2019-09-06,Delhi,Cochin,DEL → BOM → COK,895,1,6104,1,10,30,10,6,35,6,9,2019,4,Morning
9961,SpiceJet,2019-03-21,Delhi,Cochin,DEL → MAA → COK,360,1,5511,21,18,55,15,21,55,21,3,2019,3,Noon
9962,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,1150,1,13759,16,25,20,21,24,10,24,3,2019,6,Night
9963,Air India,2019-05-21,Delhi,Cochin,DEL → NAG → BOM → COK,1545,2,11543,7,22,40,5,21,55,21,5,2019,1,Early Morning
9964,Jet Airways,2019-05-18,Kolkata,Banglore,CCU → DEL → BLR,575,1,13067,19,18,10,9,18,35,18,5,2019,5,Morning
9965,Jet Airways,2019-06-15,Delhi,Cochin,DEL → BOM → COK,1280,1,10262,4,16,25,7,15,5,15,6,2019,5,Early Morning
9966,Air India,2019-06-06,Delhi,Cochin,DEL → CCU → BOM → COK,1580,2,13591,19,7,15,16,6,55,6,6,2019,3,Noon
9967,Jet Airways,2019-03-27,Delhi,Cochin,DEL → AMD → BOM → COK,1475,2,10929,19,28,45,19,27,10,27,3,2019,2,Evening
9968,Jet Airways,2019-04-27,Banglore,Delhi,BLR → DEL,180,0,7229,22,18,50,19,27,50,27,4,2019,5,Evening
9969,Air Asia,2019-05-15,Delhi,Cochin,DEL → BLR → COK,330,1,6451,13,18,25,7,15,55,15,5,2019,2,Early Morning
9970,IndiGo,2019-03-03,Chennai,Kolkata,MAA → CCU,145,0,7295,14,18,0,11,3,35,3,3,2019,6,Morning
9971,IndiGo,2019-03-06,Banglore,Delhi,BLR → DEL,165,0,3943,4,18,15,1,6,30,6,3,2019,2,late night
9972,SpiceJet,2019-05-15,Banglore,Delhi,BLR → DEL,175,0,3573,0,16,5,21,15,10,15,5,2019,2,Night
9973,Air India,2019-06-24,Delhi,Cochin,DEL → GOI → BOM → COK,1275,2,9181,19,25,15,22,24,0,24,6,2019,0,Night
9974,Air India,2019-03-03,Delhi,Cochin,DEL → MAA → COK,1420,1,24017,9,4,25,9,3,45,3,3,2019,6,Morning
9975,Air India,2019-09-03,Delhi,Cochin,DEL → GOI → BOM → COK,1940,2,17476,19,10,15,10,3,55,3,9,2019,1,Morning
9976,Air India,2019-09-04,Kolkata,Banglore,CCU → HYD → BLR,965,1,4647,11,10,5,19,4,0,4,9,2019,2,Evening
9977,IndiGo,2019-05-27,Delhi,Cochin,DEL → BOM → COK,575,1,6314,21,18,0,11,27,25,27,5,2019,0,Morning
9978,Jet Airways,2019-06-06,Delhi,Cochin,DEL → NAG → BOM → COK,830,2,13376,4,7,25,14,6,35,6,6,2019,3,Noon
9979,Jet Airways,2019-03-18,Banglore,Delhi,BLR → BOM → DEL,625,1,12284,16,18,10,5,18,45,18,3,2019,0,Early Morning
9980,Jet Airways,2019-09-05,Banglore,Delhi,BLR → DEL,180,0,7229,11,18,20,8,5,20,5,9,2019,3,Early Morning
9981,Multiple carriers,2019-01-05,Delhi,Cochin,DEL → BOM → COK,630,1,9627,19,18,0,8,5,30,5,1,2019,5,Early Morning
9982,Air India,2019-01-04,Kolkata,Banglore,CCU → BBI → BOM → BLR,590,2,9258,21,18,50,12,4,0,4,1,2019,4,Morning
9983,SpiceJet,2019-03-06,Kolkata,Banglore,CCU → BLR,145,0,3873,11,18,25,9,6,0,6,3,2019,2,Morning
9984,SpiceJet,2019-05-15,Kolkata,Banglore,CCU → BLR,140,0,3841,0,16,40,22,15,20,15,5,2019,2,Night
9985,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → HYD → COK,765,1,10486,22,18,30,9,27,45,27,5,2019,0,Morning
9986,Jet Airways,2019-03-03,Delhi,Cochin,DEL → BOM → COK,1610,1,17234,18,4,50,16,3,0,3,3,2019,6,Noon
9987,IndiGo,2019-06-27,Delhi,Cochin,DEL → BLR → COK,295,1,6496,10,18,5,5,27,10,27,6,2019,3,Early Morning
9988,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,630,1,9627,19,18,0,8,27,30,27,5,2019,0,Early Morning
9989,Air India,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,1100,1,8366,11,13,10,16,6,50,6,12,2019,4,Noon
9990,Jet Airways,2019-05-27,Delhi,Cochin,DEL → ATQ → BOM → COK,505,2,15318,4,28,25,20,27,0,27,5,2019,0,Evening
9991,SpiceJet,2019-03-24,Kolkata,Banglore,CCU → KNU → BLR,435,1,9923,18,18,50,11,24,35,24,3,2019,6,Morning
9992,Jet Airways,2019-01-04,Kolkata,Banglore,CCU → GAU → BLR,435,1,6077,17,18,35,10,4,20,4,1,2019,4,Morning
9993,Air India,2019-09-06,Chennai,Kolkata,MAA → CCU,135,0,4667,13,18,55,11,6,40,6,9,2019,4,Morning
9994,Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,645,1,8099,19,18,15,8,5,30,5,9,2019,3,Early Morning
9995,SpiceJet,2019-01-05,Mumbai,Hyderabad,BOM → HYD,90,0,2385,14,18,45,13,5,15,5,1,2019,5,Noon
9996,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → IDR → BOM → COK,625,2,15965,1,28,30,15,27,5,27,6,2019,3,Noon
9997,Jet Airways,2019-06-05,Kolkata,Banglore,CCU → BOM → BLR,705,1,10844,18,18,15,6,5,30,5,6,2019,2,Early Morning
9998,Air India,2019-12-05,Banglore,Delhi,BLR → DEL,170,0,6121,16,18,10,13,5,20,5,12,2019,3,Noon
9999,IndiGo,2019-04-24,Banglore,Delhi,BLR → DEL,170,0,3625,1,25,0,22,24,10,24,4,2019,2,Night
10000,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,810,1,8475,21,18,0,7,27,30,27,5,2019,0,Early Morning
10001,Jet Airways,2019-05-27,Delhi,Cochin,DEL → BOM → COK,715,1,12898,19,18,0,7,27,5,27,5,2019,0,Early Morning
10002,IndiGo,2019-06-03,Delhi,Cochin,DEL → MAA → COK,320,1,10851,7,18,25,2,3,5,3,6,2019,0,late night
10003,Air India,2019-03-21,Delhi,Cochin,DEL → BLR → COK,795,1,5704,23,18,0,9,21,45,21,3,2019,3,Morning
10004,Vistara,2019-03-18,Banglore,Delhi,BLR → DEL,175,0,11598,0,16,5,21,18,10,18,3,2019,0,Night
10005,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,645,1,9149,19,18,15,8,27,30,27,5,2019,0,Early Morning
10006,Air India,2019-06-15,Kolkata,Banglore,CCU → BLR,155,0,4145,23,18,20,20,15,45,15,6,2019,5,Evening
10007,GoAir,2019-05-21,Delhi,Cochin,DEL → BOM → COK,540,1,6195,19,18,35,10,21,35,21,5,2019,1,Morning
10008,IndiGo,2019-09-05,Delhi,Cochin,DEL → BOM → COK,575,1,6979,21,18,0,11,5,25,5,9,2019,3,Morning
10009,Air India,2019-03-15,Banglore,Delhi,BLR → DEL,170,0,7276,16,18,10,13,15,20,15,3,2019,4,Noon
10010,SpiceJet,2019-05-15,Delhi,Cochin,DEL → PNQ → COK,270,1,4760,13,18,15,8,15,45,15,5,2019,2,Early Morning
10011,Vistara,2019-06-18,Chennai,Kolkata,MAA → CCU,140,0,11982,20,18,5,17,18,45,18,6,2019,1,Evening
10012,IndiGo,2019-03-27,Chennai,Kolkata,MAA → CCU,140,0,5277,0,28,25,22,27,5,27,3,2019,2,Night
10013,Air India,2019-09-06,Delhi,Cochin,DEL → BOM → COK,700,1,8372,7,10,40,20,6,0,6,9,2019,4,Evening
10014,IndiGo,2019-01-04,Kolkata,Banglore,CCU → BBI → BLR,220,1,4226,23,18,15,19,4,35,4,1,2019,4,Evening
10015,IndiGo,2019-06-18,Chennai,Kolkata,MAA → CCU,140,0,3597,21,18,55,19,18,35,18,6,2019,1,Evening
10016,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → BOM → COK,735,1,7005,21,18,0,8,15,45,15,6,2019,5,Early Morning
10017,Multiple carriers,2019-09-05,Delhi,Cochin,DEL → HYD → COK,545,1,8018,16,18,10,7,5,5,5,9,2019,3,Early Morning
10018,Jet Airways,2019-09-06,Delhi,Cochin,DEL → BOM → COK,1395,1,10577,19,10,0,19,6,45,6,9,2019,4,Evening
10019,Jet Airways,2019-12-06,Delhi,Cochin,DEL → IDR → BOM → COK,810,2,11507,19,18,0,5,6,30,6,12,2019,4,Early Morning
10020,Air India,2019-09-05,Delhi,Cochin,DEL → AMD → BOM → COK,2295,2,9653,19,10,15,5,5,0,5,9,2019,3,Early Morning
10021,Jet Airways,2019-03-15,Mumbai,Hyderabad,BOM → HYD,90,0,4160,11,18,50,10,15,20,15,3,2019,4,Morning
10022,Jet Airways,2019-03-06,Delhi,Cochin,DEL → BOM → COK,1485,1,14714,19,4,0,18,6,15,6,3,2019,2,Evening
10023,Jet Airways,2019-09-05,Mumbai,Hyderabad,BOM → HYD,85,0,5678,4,18,20,2,5,55,5,9,2019,3,late night
10024,Air India,2019-05-18,Kolkata,Banglore,CCU → DEL → COK → BLR,1100,2,13873,1,19,20,7,18,0,18,5,2019,5,Early Morning
10025,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,520,1,11264,19,18,0,10,27,20,27,6,2019,3,Morning
10026,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,405,1,11134,20,18,40,13,24,55,24,3,2019,6,Noon
10027,Air Asia,2019-03-21,Delhi,Cochin,DEL → BLR → COK,330,1,6151,22,18,15,16,21,45,21,3,2019,3,Noon
10028,Jet Airways,2019-05-18,Kolkata,Banglore,CCU → BOM → BLR,845,1,10844,19,18,50,5,18,45,18,5,2019,5,Early Morning
10029,Jet Airways,2019-03-06,Delhi,Cochin,DEL → JAI → BOM → COK,1615,2,13014,12,4,35,9,6,40,6,3,2019,2,Morning
10030,Jet Airways,2019-06-18,Mumbai,Hyderabad,BOM → HYD,90,0,4995,11,18,50,10,18,20,18,6,2019,1,Morning
10031,IndiGo,2019-04-18,Kolkata,Banglore,CCU → BLR,155,0,4174,18,18,5,15,18,30,18,4,2019,3,Noon
10032,Air India,2019-03-03,Banglore,Delhi,BLR → DEL,170,0,12841,16,18,10,13,3,20,3,3,2019,6,Noon
10033,Jet Airways,2019-09-05,Kolkata,Banglore,CCU → DEL → BLR,1685,1,13067,21,10,5,17,5,0,5,9,2019,3,Evening
10034,Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,1620,1,10262,19,25,0,16,24,0,24,6,2019,0,Noon
10035,IndiGo,2019-06-04,Banglore,Delhi,BLR → DEL,170,0,4423,13,18,0,10,4,10,4,6,2019,1,Morning
10036,Jet Airways,2019-01-05,Kolkata,Banglore,CCU → BOM → BLR,585,1,8586,4,2,40,18,5,55,5,1,2019,5,Evening
10037,Jet Airways,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,730,1,9663,9,16,20,21,15,10,15,5,2019,2,Night
10038,IndiGo,2019-06-15,Delhi,Cochin,DEL → BOM → COK,300,1,6069,21,18,0,16,15,0,15,6,2019,5,Noon
10039,Air India,2019-06-05,Chennai,Kolkata,MAA → CCU,135,0,4667,13,18,55,11,5,40,5,6,2019,2,Morning
10040,Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,1270,1,12373,19,10,0,21,5,50,5,9,2019,3,Night
10041,Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,1055,1,13941,10,10,5,16,5,30,5,9,2019,3,Noon
10042,IndiGo,2019-03-27,Mumbai,Hyderabad,BOM → HYD,85,0,3175,7,18,45,6,27,20,27,3,2019,2,Early Morning
10043,Air India,2019-09-06,Delhi,Cochin,DEL → BOM → COK,1335,1,8372,19,10,15,21,6,0,6,9,2019,4,Night
10044,Vistara,2019-06-04,Banglore,Delhi,BLR → DEL,155,0,5613,19,18,35,17,4,0,4,6,2019,1,Evening
10045,IndiGo,2019-05-18,Delhi,Cochin,DEL → HYD → COK,895,1,7144,22,18,30,7,18,35,18,5,2019,5,Early Morning
10046,Jet Airways,2019-06-06,Kolkata,Banglore,CCU → BOM → BLR,590,1,14571,16,18,20,6,6,30,6,6,2019,3,Early Morning
10047,IndiGo,2019-03-24,Chennai,Kolkata,MAA → CCU,140,0,5277,0,25,25,22,24,5,24,3,2019,6,Night
10048,Jet Airways,2019-03-24,Mumbai,Hyderabad,BOM → HYD,90,0,2759,11,18,50,10,24,20,24,3,2019,6,Morning
10049,Air Asia,2019-09-05,Kolkata,Banglore,CCU → DEL → BLR,955,1,5192,23,18,30,7,5,35,5,9,2019,3,Early Morning
10050,Jet Airways,2019-09-06,Delhi,Cochin,DEL → BOM → COK,715,1,14714,19,18,0,7,6,5,6,9,2019,4,Early Morning
10051,Air India,2019-01-06,Delhi,Cochin,DEL → JAI → BOM → COK,435,2,10336,19,18,15,12,6,0,6,1,2019,6,Morning
10052,Air India,2019-03-24,Kolkata,Banglore,CCU → BLR,155,0,31945,23,18,20,20,24,45,24,3,2019,6,Evening
10053,Jet Airways,2019-01-04,Kolkata,Banglore,CCU → BOM → BLR,1025,1,7064,23,18,35,6,4,30,4,1,2019,4,Early Morning
10054,Jet Airways,2019-09-06,Delhi,Cochin,DEL → BHO → BOM → COK,425,2,14441,12,18,35,5,6,30,6,9,2019,4,Early Morning
10055,Multiple carriers,2019-03-03,Delhi,Cochin,DEL → BOM → COK,755,1,17493,1,4,35,13,3,0,3,3,2019,6,Noon
10056,Jet Airways,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,1595,1,10844,22,10,35,20,6,0,6,9,2019,4,Evening
10057,SpiceJet,2019-01-06,Mumbai,Hyderabad,BOM → HYD,90,0,2753,7,18,15,5,6,45,6,1,2019,6,Early Morning
10058,Jet Airways,2019-05-21,Delhi,Cochin,DEL → BOM → COK,1225,1,12898,4,22,25,8,21,0,21,5,2019,1,Early Morning
10059,Jet Airways,2019-04-15,Banglore,Delhi,BLR → DEL,185,0,7229,22,18,0,18,15,55,15,4,2019,0,Evening
10060,Air India,2019-03-06,Delhi,Cochin,DEL → JAI → BOM → COK,1180,2,8603,7,4,40,12,6,0,6,3,2019,2,Morning
10061,Jet Airways,2019-05-18,Delhi,Cochin,DEL → JAI → BOM → COK,1375,2,15129,4,19,25,5,18,30,18,5,2019,5,Early Morning
10062,Jet Airways,2019-06-15,Delhi,Cochin,DEL → JDH → BOM → COK,440,2,18804,19,18,0,11,15,40,15,6,2019,5,Morning
10063,Air Asia,2019-04-21,Delhi,Cochin,DEL → BLR → COK,870,1,7452,22,18,25,7,21,55,21,4,2019,6,Early Morning
10064,SpiceJet,2019-04-24,Banglore,Delhi,BLR → DEL,170,0,3971,12,18,20,9,24,30,24,4,2019,2,Morning
10065,IndiGo,2019-12-06,Banglore,Delhi,BLR → DEL,170,0,3943,13,18,0,10,6,10,6,12,2019,4,Morning
10066,IndiGo,2019-03-15,Banglore,Delhi,BLR → AMD → DEL,300,1,9165,19,18,25,14,15,25,15,3,2019,4,Noon
10067,Jet Airways,2019-06-24,Delhi,Cochin,DEL → JAI → BOM → COK,810,2,13014,19,18,0,5,24,30,24,6,2019,0,Early Morning
10068,SpiceJet,2019-06-21,Banglore,Delhi,BLR → DEL,170,0,3625,12,18,20,9,21,30,21,6,2019,4,Morning
10069,Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,1235,1,10262,12,25,35,16,24,0,24,6,2019,0,Noon
10070,Jet Airways,2019-05-21,Kolkata,Banglore,CCU → BOM → BLR,800,1,14388,8,22,15,18,21,55,21,5,2019,1,Evening
10071,Multiple carriers,2019-12-06,Delhi,Cochin,DEL → BOM → COK,675,1,15058,19,18,15,8,6,0,6,12,2019,4,Early Morning
